cid,boro,x,y
2912394,,-8219437.53,4986697.93
4214545,,-8235769.92,4976438.34
3551047,staten island,-8261210.44,4944133.48
3175015,queens,-8218878.61,4977971.60
3282064,manhattan,-8238150.04,4973186.91
4098269,manhattan,-8237393.52,4976490.07
4613741,brooklyn,-8228029.88,4968602.63
18387,manhattan,-8236967.26,4976855.74
4403462,bronx,-8223258.73,4986069.09
4383517,,-8234878.70,4958166.43
3588023,brooklyn,-8237250.47,4964879.49
3959028,queens,-8216986.43,4968838.46
4497678,bronx,-8228053.26,4987841.84
4152803,brooklyn,-8225627.61,4962829.57
4070206,bronx,-8222540.05,4995975.59
50162,manhattan,-8231857.99,4980378.18
1009637,manhattan,-8235514.84,4976048.00
85025,bronx,-8221332.70,4988428.24
4012933,,-8224534.45,4986289.01
4339068,manhattan,-8236004.81,4971664.86
3487080,brooklyn,-8232408.08,4958421.67
4362603,bronx,-8226173.07,4987937.47
3999124,queens,-8225659.89,4974142.99
3495484,bronx,-8227454.36,4983300.14
4498883,queens,-8210197.17,4961939.12
3712628,,-8238164.41,4972644.93
100511,bronx,-8225853.75,4989092.66
3234870,brooklyn,-8229399.23,4961679.20
4074650,queens,-8210268.86,4971818.36
119766,brooklyn,-8233098.59,4953303.39
4047198,bronx,-8227274.02,4994200.77
276143,queens,-8229363.19,4975850.30
4108369,,-8233158.37,4966344.35
4394692,,-8226276.60,4962467.10
3685006,queens,-8225452.83,4968253.16
3283404,brooklyn,-8231638.59,4956027.73
4172620,queens,-8222490.62,4976815.59
4074494,manhattan,-8236777.37,4970785.35
84435,bronx,-8220551.25,4986690.89
3203543,brooklyn,-8229675.31,4955715.18
3835535,queens,-8231793.59,4974817.24
1002895,brooklyn,-8232118.01,4953445.75
100718,bronx,-8225267.65,4989967.19
4604375,bronx,-8218486.46,4995539.73
334618,brooklyn,-8229885.37,4964875.99
175382,brooklyn,-8229348.17,4963704.83
4073002,queens,-8219350.97,4974779.04
3666066,,-8232465.96,4979871.43
4605437,manhattan,-8235791.74,4977894.36
3850173,brooklyn,-8227448.79,4965228.84
4549322,bronx,-8220877.16,4998447.52
3826610,bronx,-8222296.26,4994072.10
3221152,,-8236082.16,4951160.49
3712169,brooklyn,-8229805.43,4960036.09
2825082,brooklyn,-8234543.28,4958375.31
2824164,brooklyn,-8232646.23,4969405.70
3344833,queens,-8227938.60,4970447.76
4441446,,-8214702.71,4973946.26
4435830,queens,-8223638.33,4974566.14
3911206,bronx,-8226522.61,4988722.59
4540585,bronx,-8220894.97,4998050.59
3634095,,-8231504.16,4971109.07
3240459,manhattan,-8235157.29,4975847.86
3774702,queens,-8217086.73,4967731.62
21881,manhattan,-8235196.30,4972514.46
3391202,bronx,-8224612.47,4987049.29
3818150,,-8234452.35,4982564.71
3919852,staten island,-8251905.69,4947148.95
4326033,brooklyn,-8230321.39,4954677.90
3790936,manhattan,-8234127.96,4975648.04
4311537,brooklyn,-8228277.01,4961542.63
3753211,,-8217043.76,4995509.40
3781196,brooklyn,-8231452.96,4968254.19
149467,brooklyn,-8232814.65,4960068.98
3004259,,-8224364.83,4972399.51
3582997,queens,-8216391.98,4969059.75
3852998,brooklyn,-8237561.06,4966956.55
3705118,,-8230237.35,4974823.42
3184293,bronx,-8218751.51,4988442.54
3355036,queens,-8210923.99,4970311.86
4260690,staten island,-8247371.09,4952374.60
4503199,brooklyn,-8229137.51,4961473.67
4485694,,-8229321.74,4964090.56
4234385,queens,-8230937.55,4975252.18
311724,brooklyn,-8232658.06,4951714.16
4170577,bronx,-8222439.86,4987697.06
3728300,manhattan,-8235423.05,4971339.08
3691047,manhattan,-8232803.82,4977452.99
3853224,brooklyn,-8236417.80,4956496.88
230376,queens,-8218749.42,4966000.55
31299,manhattan,-8236610.08,4976410.79
3750939,,-8215265.99,4965968.54
4617,manhattan,-8238815.97,4969536.30
213270,queens,-8229088.45,4971151.50
56856,manhattan,-8231793.66,4981085.54
4098254,manhattan,-8237370.70,4975033.83
3223423,manhattan,-8236106.35,4978070.29
4224105,brooklyn,-8239130.66,4961728.11
3045879,,-8229176.47,4973139.59
65177,manhattan,-8231809.67,4986597.57
3097777,,-8215653.41,4964713.11
3691564,queens,-8225427.23,4974161.95
3229075,brooklyn,-8239244.77,4959559.85
4329875,brooklyn,-8229765.91,4961141.47
4080265,brooklyn,-8232841.11,4963159.48
3905472,bronx,-8228563.10,4983460.58
4547310,,-8229375.73,4986000.69
3363459,bronx,-8219524.24,4991324.71
41066,manhattan,-8236196.91,4977158.20
3197179,queens,-8228946.32,4974284.30
4366604,brooklyn,-8229551.06,4965570.42
3811591,brooklyn,-8230537.91,4961068.11
4485876,brooklyn,-8231346.09,4969481.51
4462559,manhattan,-8238851.25,4969483.71
3305137,queens,-8215789.56,4977374.14
143658,brooklyn,-8239477.80,4957299.47
68555,manhattan,-8231304.25,4988798.89
4309198,queens,-8222737.08,4973663.01
3755010,,-8240161.48,4960422.24
3892387,brooklyn,-8232399.17,4959153.51
3978593,queens,-8212011.01,4965810.14
108355,bronx,-8226577.70,4993220.01
1002852,bronx,-8224497.27,4986275.23
1001828,manhattan,-8235326.16,4978737.42
4091246,queens,-8214521.26,4965423.78
4305271,queens,-8230968.72,4976489.34
2823078,brooklyn,-8231217.45,4963562.03
4155255,brooklyn,-8233096.03,4961167.74
93963,bronx,-8226258.43,4991912.63
4075537,,-8233686.02,4965420.99
4614202,brooklyn,-8233024.79,4954255.61
3501499,manhattan,-8236796.29,4977567.92
3877369,brooklyn,-8229893.37,4961107.28
4200618,queens,-8215367.73,4975368.26
3441330,queens,-8218443.05,4976059.94
4535423,manhattan,-8230292.45,4989538.39
4145949,queens,-8213642.95,4952562.98
4149063,manhattan,-8233380.56,4978638.40
2997963,,-8217317.38,4968852.10
3313404,,-8215467.77,4963251.17
3997174,,-8222213.44,4973329.22
340831,bronx,-8217687.98,4987190.17
3919723,manhattan,-8233058.18,4976992.68
4594943,queens,-8229812.11,4977795.59
4162377,queens,-8225865.83,4974060.57
3201428,queens,-8219540.27,4960723.82
183315,brooklyn,-8230374.57,4965446.07
4588398,queens,-8214200.66,4973789.36
3270021,manhattan,-8237516.23,4970393.75
3372735,manhattan,-8236598.51,4975681.95
4206430,manhattan,-8235842.28,4971345.54
3788206,brooklyn,-8231298.22,4959914.61
4581053,queens,-8217542.47,4977760.90
199657,brooklyn,-8230702.02,4971755.51
209695,queens,-8211019.55,4970907.95
3308206,brooklyn,-8237570.08,4964551.15
3876454,,-8241505.77,4955669.18
3887365,,-8225421.67,4957572.82
3778777,,-8222349.25,4995239.80
358518,manhattan,-8232900.41,4978493.26
2864929,,-8229765.73,4982407.00
1003289,bronx,-8227370.01,4987273.07
313010,manhattan,-8231034.91,4983729.87
3346517,manhattan,-8230345.82,4982490.63
3534041,,-8228842.51,4983671.62
4048830,queens,-8213422.54,4966773.92
255161,queens,-8222325.67,4974491.47
4225222,,-8232382.47,4981293.85
4353452,brooklyn,-8233464.50,4957319.08
3764693,queens,-8209167.91,4964545.27
4417344,bronx,-8221631.24,4986164.71
4249303,bronx,-8224460.98,4989647.72
3854612,,-8225551.91,4991963.80
72162,manhattan,-8229726.28,4992400.07
4014415,,-8231814.74,4963885.08
3820855,brooklyn,-8224252.25,4965162.78
3663551,queens,-8207220.37,4977577.62
2927015,,-8223535.94,4988477.71
4476720,,-8229676.30,4967487.15
4282285,queens,-8231229.20,4975113.76
131149,brooklyn,-8237011.38,4959381.18
3569728,,-8230052.56,4976329.60
3694550,brooklyn,-8226994.61,4966846.15
2866574,,-8233884.93,4984636.88
120630,brooklyn,-8231771.60,4950221.47
87684,bronx,-8229287.03,4986932.89
3901345,brooklyn,-8233222.93,4966774.50
3470041,,-8226161.94,4975388.39
3847734,,-8227322.45,4989488.79
4316375,queens,-8216847.17,4968025.13
3799223,brooklyn,-8232041.17,4965041.83
4458651,brooklyn,-8235604.06,4953982.90
3608028,brooklyn,-8228695.57,4962695.44
109464,bronx,-8225700.43,4995055.53
44060,manhattan,-8235310.84,4977266.13
226219,queens,-8209327.16,4970535.50
3544030,staten island,-8261841.39,4945968.96
3810271,brooklyn,-8229293.36,4967436.50
3152798,,-8226588.06,4957378.70
3854670,queens,-8222011.95,4976113.13
3384504,manhattan,-8231948.09,4981654.25
3280073,queens,-8232818.81,4974432.58
3263583,,-8230883.02,4980848.52
3831311,,-8236524.67,4973844.74
3347790,brooklyn,-8236238.39,4951343.98
4010499,brooklyn,-8230761.66,4967992.24
136737,brooklyn,-8230633.60,4959629.13
921652,queens,-8220846.34,4970145.02
3373311,bronx,-8224018.51,4994754.68
4593519,manhattan,-8232628.04,4979578.74
3824889,staten island,-8254410.93,4946061.84
4141209,bronx,-8225466.75,4989399.47
3380428,queens,-8208093.09,4978537.03
4113599,brooklyn,-8235580.68,4966713.43
3306553,manhattan,-8236277.74,4973819.11
4572836,bronx,-8228312.63,4984179.01
3387961,brooklyn,-8239037.62,4958305.24
4617090,brooklyn,-8235384.76,4965861.67
3740434,,-8225448.38,4961858.56
3967531,queens,-8207773.07,4978341.19
4335654,manhattan,-8231453.51,4988584.87
1512,manhattan,-8239039.46,4968412.96
3939968,,-8222213.44,4973329.22
3079417,,-8210581.14,4977313.71
3899106,,-8208611.31,4963146.57
2819889,manhattan,-8238343.52,4971503.57
3925752,brooklyn,-8226122.42,4964433.28
4493444,queens,-8210620.63,4970855.26
110868,bronx,-8225054.03,4993383.40
4327317,queens,-8206091.70,4974309.46
4220819,,-8237094.63,4952408.61
3823711,manhattan,-8231016.58,4985786.22
72796,bronx,-8229474.67,4985257.06
4496477,brooklyn,-8233062.63,4969594.29
3735021,manhattan,-8234573.24,4980288.65
3709867,queens,-8212272.05,4962818.57
3895191,bronx,-8226089.58,4995105.07
3612845,queens,-8212326.04,4962689.28
3097593,,-8215467.77,4963251.17
3183564,manhattan,-8234173.98,4980823.17
3324797,brooklyn,-8229935.27,4961635.74
3169233,,-8230088.37,4988945.11
3133863,,-8215492.47,4963885.87
3828943,brooklyn,-8222528.47,4965109.65
336201,brooklyn,-8234965.19,4965771.56
2811698,staten island,-8250178.17,4948774.66
3595398,,-8232416.98,4974306.52
3501917,,-8219570.71,4969739.24
357616,queens,-8218870.54,4969823.37
4201873,brooklyn,-8226950.08,4958491.05
3360288,brooklyn,-8228467.02,4961485.85
3972967,,-8218509.84,4991804.83
167386,brooklyn,-8225466.52,4962111.65
3557219,queens,-8217067.14,4977779.86
3644062,manhattan,-8229253.73,4992135.28
3209441,brooklyn,-8225935.13,4963470.08
4033498,manhattan,-8235053.70,4975187.67
3898019,,-8226061.75,4975296.40
3277237,,-8229779.75,4982415.62
4216203,queens,-8226391.26,4976461.86
4159272,manhattan,-8231215.84,4983828.98
3172776,,-8219463.23,4980188.17
3192335,staten island,-8251980.79,4957796.73
4342365,brooklyn,-8226771.97,4959763.50
3805041,,-8231506.39,4963861.30
3685764,,-8221635.69,4987594.96
3871441,,-8222224.57,4987826.83
4249728,bronx,-8225133.35,4988375.20
4519763,queens,-8227479.96,4979991.98
4196418,brooklyn,-8231941.65,4969747.02
300478,staten island,-8248891.55,4950466.15
4323947,queens,-8212658.89,4952679.53
3550095,,-8215724.62,4970542.58
3894814,,-8210607.27,4970173.94
4401275,,-8231810.29,4986597.21
4344087,bronx,-8219247.89,4995180.90
3916747,,-8214826.28,4970868.19
3594554,brooklyn,-8232233.30,4953428.69
3079689,,-8208342.66,4975144.94
3869739,queens,-8221820.48,4974076.88
4448167,brooklyn,-8226321.13,4962692.07
4113569,,-8235580.68,4966713.43
3629932,manhattan,-8236150.64,4970836.17
307446,queens,-8223248.14,4976060.16
3747514,queens,-8231810.29,4974066.74
4219455,queens,-8213455.93,4970231.07
4230658,queens,-8220034.91,4979105.40
3126467,brooklyn,-8225439.15,4964756.20
4322818,,-8229886.69,4964886.24
3404820,brooklyn,-8229049.82,4965756.85
191215,brooklyn,-8235688.93,4967427.90
3792141,staten island,-8245131.45,4952008.85
3266379,bronx,-8223720.60,4993621.20
4491152,queens,-8224722.58,4975188.11
4325460,queens,-8218814.19,4978181.41
328443,queens,-8227453.92,4971592.99
4243731,brooklyn,-8240517.70,4956285.11
3838770,brooklyn,-8236569.64,4950004.42
3258518,manhattan,-8234952.92,4975372.70
4460296,,-8232686.37,4964899.60
4596926,,-8234783.63,4965216.51
363722,queens,-8227289.14,4977027.34
326709,brooklyn,-8230658.61,4962788.63
4137776,queens,-8210884.45,4952923.18
3847451,,-8231517.52,4952223.61
3179317,queens,-8228979.55,4971232.84
3256858,queens,-8221130.28,4972021.74
3294401,manhattan,-8235637.42,4977808.38
3661045,,-8234752.46,4957743.41
4141964,,-8223332.20,4972533.29
257064,queens,-8221910.82,4974659.38
3463372,queens,-8216265.64,4971169.58
4386147,brooklyn,-8234063.40,4960752.51
3295754,brooklyn,-8230194.88,4956847.53
4339449,staten island,-8251404.75,4956167.35
286658,staten island,-8254748.19,4958145.74
149171,brooklyn,-8233601.52,4957532.71
3810826,manhattan,-8237657.90,4970854.38
4374446,manhattan,-8237054.55,4975606.89
132159,brooklyn,-8235885.59,4958758.95
4475094,,-8227124.85,4989494.24
4009414,,-8233259.11,4967651.60
1035939,queens,-8213164.09,4978100.90
4060701,,-8223537.03,4988477.46
3962041,queens,-8230330.85,4974218.07
4136097,,-8207294.40,4969437.89
263654,queens,-8209256.74,4973495.45
4407455,manhattan,-8233073.77,4985056.20
284202,queens,-8226277.57,4976477.61
3229606,bronx,-8219962.49,4987081.11
3809607,brooklyn,-8224346.32,4964251.71
3292260,brooklyn,-8231516.67,4952223.71
3682904,bronx,-8224813.86,4993488.08
3730155,bronx,-8220382.23,4997891.82
4011766,,-8220460.16,4974069.53
301074,staten island,-8249032.01,4950286.56
150537,brooklyn,-8233537.51,4960047.97
4545251,,-8228551.97,4989551.04
3883254,bronx,-8223218.65,4992502.53
4328693,,-8212815.85,4976535.63
3476781,queens,-8219103.84,4976773.71
3034298,,-8217122.13,4970511.65
4299459,,-8230335.31,4965191.85
4156931,manhattan,-8234155.79,4978084.70
4556268,brooklyn,-8234785.30,4963438.62
3493081,queens,-8230672.16,4975378.25
3551304,bronx,-8224213.85,4995425.76
99372,bronx,-8222953.56,4994333.66
3641767,bronx,-8221023.43,4991332.37
4077330,queens,-8224840.58,4975487.87
3557824,,-8219508.93,4971728.32
3381411,brooklyn,-8236923.27,4957444.95
4624092,,-8216019.62,4965709.88
4213684,,-8217318.72,4968851.82
3668459,manhattan,-8230643.66,4983168.67
3427479,,-8226591.63,4972000.50
4328471,brooklyn,-8229626.20,4967099.84
4330282,,-8231033.28,4980702.80
4092388,bronx,-8226760.28,4987239.66
3696279,brooklyn,-8225678.81,4963285.99
3233133,brooklyn,-8236162.70,4964194.09
209464,queens,-8216969.51,4968563.56
3812992,manhattan,-8238401.52,4974663.55
3515788,,-8238801.15,4970953.23
3555382,brooklyn,-8232352.86,4971014.48
3361021,queens,-8228378.99,4978645.33
4134689,brooklyn,-8235712.71,4966148.96
4364350,,-8212918.26,4966711.23
1033189,queens,-8227253.62,4979460.01
4017854,queens,-8214460.03,4971977.59
4425464,manhattan,-8231116.32,4987429.89
3534743,brooklyn,-8228322.09,4963003.33
4309973,manhattan,-8232177.64,4981539.39
3331671,bronx,-8222772.85,4989279.88
3517957,queens,-8210400.21,4954301.80
3893656,manhattan,-8236023.73,4979721.78
19853,manhattan,-8237952.49,4975476.31
3822531,,-8218143.60,4995378.50
2946755,,-8239497.58,4953969.73
4076045,,-8238300.22,4961751.59
212239,queens,-8215327.36,4968068.63
142966,brooklyn,-8238669.01,4958011.79
4477203,bronx,-8221769.27,4997553.67
308493,brooklyn,-8229666.08,4963589.48
4445825,brooklyn,-8235801.09,4965722.21
4544113,brooklyn,-8232984.71,4955433.96
4362876,queens,-8218401.41,4976199.10
3933850,queens,-8214779.97,4965259.08
3386848,brooklyn,-8226879.30,4964942.83
3900526,manhattan,-8235997.02,4978268.87
261220,queens,-8209264.77,4975576.43
3792488,brooklyn,-8235824.47,4955746.17
3772859,queens,-8206521.40,4975591.32
4273514,brooklyn,-8232985.82,4968127.32
4021453,queens,-8221568.90,4976756.81
44052,manhattan,-8234746.05,4976591.53
3871917,,-8238398.18,4953855.34
4325653,,-8229138.62,4961740.73
3466025,brooklyn,-8228236.93,4967104.40
4391539,brooklyn,-8236608.16,4968564.60
181287,brooklyn,-8232830.43,4967147.22
3656008,staten island,-8247392.24,4954916.91
4035886,queens,-8226920.03,4968252.13
3471577,brooklyn,-8236988.87,4966264.78
2950187,,-8227464.51,4952726.34
4358009,,-8233064.86,4985828.44
3507318,manhattan,-8235311.85,4974719.68
3949319,,-8231617.71,4958522.88
1016505,brooklyn,-8234597.24,4957665.93
3803977,brooklyn,-8222564.09,4964734.61
3276204,brooklyn,-8232040.43,4965028.96
3548428,queens,-8227297.40,4972107.00
4438765,,-8218280.52,4995268.80
2825733,brooklyn,-8232724.85,4967162.89
3658676,,-8228906.41,4982183.42
3765648,,-8211036.96,4963235.06
3520323,manhattan,-8237191.47,4976856.01
4334540,,-8230615.16,4962018.06
3275036,queens,-8211196.17,4967073.33
4246995,,-8234344.48,4982011.68
4429874,,-8233002.52,4969154.32
3251926,manhattan,-8237952.41,4973131.67
4285560,,-8237986.30,4973931.87
3717644,,-8209777.94,4953899.62
3863523,,-8234294.94,4982477.51
4013393,manhattan,-8231639.42,4985773.42
4258925,manhattan,-8233935.94,4983499.55
160633,brooklyn,-8227669.75,4963555.41
3202239,manhattan,-8232612.41,4981299.07
101270,bronx,-8224079.36,4988600.47
3214254,brooklyn,-8234405.23,4957415.86
3150977,manhattan,-8235690.91,4977598.63
71987,manhattan,-8229390.46,4992600.58
3136537,bronx,-8217791.46,4986740.15
222288,queens,-8209365.46,4963116.14
4437459,staten island,-8255994.45,4942955.91
4529680,,-8230673.72,4975376.63
4502672,bronx,-8223685.08,4987225.68
4406909,manhattan,-8236871.99,4976686.70
3454125,,-8221173.71,4973726.47
171028,brooklyn,-8237255.82,4965411.31
4091655,queens,-8220483.53,4980419.05
4596019,brooklyn,-8232807.71,4958976.16
428683,manhattan,-8236128.41,4975786.36
3917921,queens,-8211678.16,4963410.73
3144912,bronx,-8225522.44,4989566.43
3254838,manhattan,-8230828.78,4984103.93
3861755,queens,-8211744.95,4961756.87
3528060,,-8231234.77,4968290.60
3989236,manhattan,-8232934.62,4979871.43
4096246,bronx,-8224528.88,4986584.85
316427,manhattan,-8237875.23,4971004.90
3513633,queens,-8215689.56,4969324.67
3949320,manhattan,-8236078.73,4975876.69
342562,queens,-8227475.57,4980151.43
145239,brooklyn,-8226404.09,4960076.57
4258957,queens,-8212205.82,4952920.40
25829,manhattan,-8236304.60,4974195.36
3322501,brooklyn,-8236532.88,4966336.79
3899424,bronx,-8222196.74,4995599.37
4312156,queens,-8225363.78,4978318.40
3224291,bronx,-8219348.00,4992819.59
227420,queens,-8208572.70,4964828.35
59494,manhattan,-8234708.75,4981723.69
1007798,bronx,-8229687.51,4984656.51
3107361,,-8222640.31,4978222.29
4429964,brooklyn,-8234028.89,4959035.28
4623454,,-8211344.20,4963360.83
3676332,,-8221115.83,4986851.71
3828157,queens,-8215682.77,4973783.18
4437738,queens,-8223640.55,4968556.67
120364,brooklyn,-8233705.79,4952540.71
4398912,bronx,-8225996.74,4991822.49
3859324,queens,-8209427.73,4973447.04
113654,brooklyn,-8234854.77,4950429.62
3519821,bronx,-8220719.97,4989224.95
4576479,,-8231170.20,4953548.47
4033583,manhattan,-8239276.49,4969635.41
3996619,manhattan,-8234694.58,4974622.71
2984389,,-8235509.58,4967702.38
3830733,brooklyn,-8239285.39,4958499.85
72484,manhattan,-8230486.26,4990585.99
4262501,queens,-8225687.72,4969070.03
4345002,brooklyn,-8233012.54,4957910.18
4249950,queens,-8224024.61,4973589.55
4049723,staten island,-8251858.93,4955379.70
3992356,bronx,-8223107.33,4992012.96
4551554,brooklyn,-8236676.62,4956423.55
4296785,bronx,-8226332.26,4989420.66
3183758,brooklyn,-8240498.95,4957827.84
4472554,,-8233976.57,4977985.63
4343991,brooklyn,-8232087.03,4972534.76
3940213,brooklyn,-8230489.48,4966199.31
4282688,queens,-8224365.24,4976424.82
3374141,brooklyn,-8240434.85,4958040.83
76520,bronx,-8225090.04,4983830.17
4440674,bronx,-8223407.90,4988160.67
4533789,manhattan,-8235107.57,4980210.29
136919,brooklyn,-8231759.91,4961673.67
2992349,,-8231831.31,4970847.51
4170895,,-8236637.55,4967097.64
3781070,bronx,-8228354.38,4989332.67
307443,queens,-8221590.15,4976184.21
3321365,manhattan,-8237290.44,4973679.27
3584174,brooklyn,-8235740.98,4953464.61
228994,queens,-8218719.65,4965616.91
3296381,brooklyn,-8237900.30,4962242.95
4384354,bronx,-8227178.95,4990159.40
3677962,bronx,-8218905.02,4993007.44
3808489,brooklyn,-8232201.69,4969800.92
3941898,,-8215614.42,4967391.13
3166675,queens,-8218107.51,4972892.29
3642939,,-8232569.49,4977360.10
4551030,,-8233501.23,4964194.47
1008348,bronx,-8226578.46,4986137.98
4131134,queens,-8219267.92,4970023.11
3152863,brooklyn,-8232654.87,4967411.91
3108356,,-8257715.77,4955306.37
141366,brooklyn,-8239856.93,4956255.16
3127996,queens,-8227345.81,4974340.81
4274992,bronx,-8220383.34,4990095.09
3144784,manhattan,-8236739.62,4970379.61
158070,brooklyn,-8236902.00,4963047.30
3926101,bronx,-8219349.19,4992819.02
