cid,boro,zipcode,x,y
3510374,manhattan,10019,-8235324.65,4977244.44
3656598,manhattan,10016,-8235412.03,4974538.08
4475025,brooklyn,11223,-8234262.10,4953135.17
3976501,brooklyn,11209,-8241658.73,4958990.68
4571120,brooklyn,11214,-8237551.04,4954063.54
4235918,queens,11411,-8209036.99,4967879.18
360736,manhattan,10001,-8238437.06,4976099.44
3219273,brooklyn,11233,-8229255.56,4965002.79
3681004,manhattan,10065,-8233207.35,4977316.01
3712283,manhattan,10036,-8236327.64,4976500.36
3868669,queens,11367,-8218307.24,4970701.64
3758059,manhattan,10011,-8237013.36,4973523.44
3281715,brooklyn,11226,-8232602.84,4960086.19
3515855,manhattan,10065,-8234358.95,4977717.25
3765129,bronx,10474,-8225248.45,4985497.32
4598375,brooklyn,11223,-8233305.31,4952956.61
249734,queens,11355,-8219141.43,4976057.25
3829169,bronx,10469,-8219104.28,4992257.74
4092945,bronx,10472,-8224667.59,4986717.25
4096356,queens,11377,-8226379.01,4974772.87
4617311,manhattan,10024,-8234967.31,4982376.05
4126707,bronx,10470,-8221271.23,4998280.35
3380834,brooklyn,11230,-8233498.45,4957547.57
3864935,queens,11102,-8228907.08,4979447.32
3191765,manhattan,10038,-8238255.84,4969527.08
3779929,queens,11369,-8223499.18,4977139.06
4397306,queens,11365,-8215129.06,4972802.12
1036522,staten island,10310,-8250261.54,4957813.61
4286901,queens,11385,-8227055.84,4970079.80
3269819,queens,11004,-8204534.31,4974143.46
4466353,queens,11105,-8228383.72,4980012.72
3596132,brooklyn,11231,-8238220.07,4965988.80
4500637,brooklyn,11207,-8225431.13,4963099.60
4007044,queens,11436,-8214700.48,4964124.02
3427908,queens,11373,-8223342.66,4972596.46
3475522,bronx,10472,-8223371.16,4987343.53
4008117,queens,11355,-8219033.04,4976083.01
4554653,bronx,10474,-8224459.86,4984776.88
2841061,manhattan,10022,-8233489.38,4976147.83
3681252,manhattan,10017,-8234683.45,4976076.69
35436,manhattan,10016,-8235410.92,4975387.33
4008426,staten island,10314,-8251121.55,4954671.60
3990127,manhattan,10001,-8238168.86,4975833.19
1013110,brooklyn,11215,-8235426.36,4962234.64
3774392,brooklyn,11236,-8226566.03,4958697.88
3346194,queens,11415,-8219949.93,4969536.71
4293346,queens,11426,-8206623.14,4974158.57
3249957,queens,11430,-8210640.66,4960938.76
69331,manhattan,10032,-8231176.73,4988191.81
3744031,queens,11434,-8211254.03,4963673.44
1032868,bronx,10473,-8222447.88,4986353.65
4402005,manhattan,10003,-8235917.98,4973620.40
3135945,manhattan,10027,-8231628.70,4983930.08
3246576,brooklyn,11237,-8228024.84,4968089.10
3480541,brooklyn,11201,-8236387.75,4966612.57
3150831,queens,11365,-8214585.86,4974037.02
4504002,queens,11368,-8221173.71,4973726.47
3138267,manhattan,10002,-8235821.51,4971126.07
4020555,queens,11413,-8209991.67,4961874.26
289159,staten island,10310,-8249635.68,4958609.57
4623459,queens,11375,-8220325.46,4973224.33
4018456,brooklyn,11207,-8225232.42,4964225.29
83163,bronx,10473,-8221232.42,4986569.71
3304688,manhattan,10003,-8236222.91,4972478.38
3858148,queens,11372,-8224054.66,4976467.44
3822908,manhattan,10040,-8229336.21,4992093.33
3791380,bronx,10452,-8229226.57,4987958.07
3673804,manhattan,10065,-8232560.14,4977399.20
3933682,brooklyn,11225,-8232499.80,4963660.23
3470619,brooklyn,11214,-8236627.08,4954218.52
4580207,brooklyn,11249,-8233310.88,4968255.07
3309395,brooklyn,11249,-8233451.02,4967978.26
4552360,brooklyn,11217,-8234919.44,4964565.82
2913019,bronx,10464,-8217173.85,4995150.20
3941474,bronx,10471,-8227093.13,4998126.14
4600605,brooklyn,11229,-8231237.00,4954028.35
4244611,queens,11433,-8213776.53,4969297.21
4461944,manhattan,10037,-8230854.72,4984482.87
4093511,bronx,10454,-8227315.65,4983480.88
4556376,brooklyn,11234,-8228966.75,4957651.74
3185716,queens,11101,-8229421.64,4974658.97
3056473,queens,11360,-8214785.99,4980880.77
198179,brooklyn,11222,-8232549.00,4972627.13
4471115,manhattan,10011,-8237291.66,4973679.17
3950938,staten island,10302,-8252433.34,4958981.73
4154750,queens,11420,-8216970.29,4963319.01
3188315,queens,11433,-8215725.46,4968138.45
155252,brooklyn,11226,-8232083.69,4961648.88
4571729,brooklyn,11214,-8236143.29,4952297.93
4582243,queens,11432,-8213253.33,4969839.54
3055855,queens,11355,-8219557.70,4974566.04
3737530,staten island,10312,-8256438.61,4947110.27
3340847,brooklyn,11201,-8235920.12,4967609.69
176807,brooklyn,11215,-8236452.58,4963137.08
3258611,bronx,10451,-8229722.55,4985074.78
3719908,queens,11367,-8219486.11,4973992.10
1037249,brooklyn,11201,-8236195.29,4966396.78
4021379,brooklyn,11218,-8234518.69,4959292.29
3439109,queens,11432,-8214274.69,4970152.35
4587368,manhattan,10032,-8231689.62,4988494.67
3682296,queens,11101,-8227910.21,4976021.88
3197692,queens,11385,-8221958.99,4969915.51
3609820,bronx,10457,-8226813.72,4990514.07
4553375,bronx,10460,-8223011.60,4988136.10
312038,manhattan,10018,-8237557.94,4976936.44
240635,queens,11377,-8226466.61,4974198.69
4112156,bronx,10455,-8227521.15,4984832.34
276210,queens,11101,-8230528.61,4975497.10
4612874,brooklyn,11230,-8234255.31,4956363.72
3416702,brooklyn,11222,-8232543.89,4973170.85
4195559,brooklyn,11218,-8234820.93,4960341.69
4247048,brooklyn,11234,-8227715.96,4957034.54
4281101,brooklyn,11230,-8234477.51,4957916.93
3642839,brooklyn,11231,-8237829.34,4965753.04
3337692,queens,11413,-8210087.52,4964619.23
4465204,manhattan,10035,-8230801.74,4983728.97
3724908,bronx,10462,-8223131.16,4990980.61
4495301,bronx,10473,-8221865.01,4986123.52
3339228,manhattan,10013,-8237441.52,4971285.08
160900,brooklyn,11233,-8227410.93,4964696.44
3290046,bronx,10452,-8228378.67,4988752.92
4048877,brooklyn,11218,-8235264.53,4959079.28
3515738,queens,11358,-8214575.36,4977348.79
2913250,bronx,10464,-8217458.49,4993501.35
3664431,bronx,10459,-8225739.37,4985734.15
3569590,brooklyn,11228,-8239328.81,4957178.87
4598094,manhattan,10001,-8238525.64,4975793.52
4410819,brooklyn,11225,-8231588.76,4962712.76
3366606,brooklyn,11204,-8235960.03,4955003.06
244492,queens,11378,-8229420.71,4972418.96
3180110,manhattan,10004,-8239385.23,4968909.05
4464762,queens,11373,-8222958.72,4974889.83
3323346,brooklyn,11221,-8227740.83,4967069.63
3660328,manhattan,10007,-8239078.34,4970715.74
4147705,queens,11436,-8215585.47,4964512.09
3506276,brooklyn,11208,-8222698.79,4964327.45
238707,queens,11377,-8228178.46,4974468.28
7952,manhattan,10002,-8236778.08,4971312.46
3614633,brooklyn,11225,-8233006.98,4962827.52
4372409,brooklyn,11212,-8226986.82,4961690.84
4523686,queens,11357,-8216540.60,4982152.54
3232030,manhattan,10014,-8238652.08,4972661.89
3937773,brooklyn,11201,-8236792.95,4966678.19
3841951,queens,11377,-8226047.28,4975322.85
3625473,brooklyn,11212,-8228010.96,4963063.79
96688,bronx,10469,-8220211.52,4994508.95
169923,brooklyn,11207,-8225466.52,4962111.65
31887,manhattan,10001,-8236598.51,4975681.95
4269307,brooklyn,11224,-8235550.63,4949937.74
270669,queens,11412,-8210602.36,4966965.71
3138443,bronx,10466,-8222208.96,4996816.79
64200,manhattan,10027,-8231573.55,4984029.33
118173,brooklyn,11223,-8233271.37,4952394.47
3767989,brooklyn,11212,-8226911.12,4964090.26
3218806,staten island,10301,-8246130.13,4958901.55
3985811,queens,11385,-8226146.35,4968282.23
4321313,brooklyn,11211,-8232239.98,4970116.23
3946235,queens,11432,-8212437.36,4970412.30
3512082,brooklyn,11208,-8223656.14,4964529.56
3377981,staten island,10304,-8246209.03,4956475.85
3352434,queens,11102,-8229400.76,4977997.13
4370257,bronx,10451,-8229999.12,4984938.97
3854479,brooklyn,11215,-8235455.34,4963864.24
287671,staten island,10301,-8246802.09,4959473.92
3586728,staten island,10310,-8250820.32,4958474.91
49277,manhattan,10128,-8231645.49,4980139.17
3363017,brooklyn,11235,-8230715.94,4952658.15
3582820,brooklyn,11233,-8229801.53,4965314.42
3107025,queens,11371,-8223130.19,4978640.66
3980501,manhattan,10002,-8236117.24,4971458.05
51106,manhattan,10075,-8232888.45,4979105.31
3673255,queens,11365,-8214475.62,4973974.47
3214635,manhattan,10019,-8234798.87,4977343.04
3981066,brooklyn,11238,-8232740.92,4965637.36
4268276,queens,11434,-8213242.76,4963018.45
3967115,staten island,10314,-8254945.82,4954756.06
3784671,brooklyn,11213,-8229562.08,4963582.74
4057304,queens,11413,-8210720.37,4963147.15
52655,manhattan,10023,-8235491.08,4979934.59
3708436,brooklyn,11205,-8234896.07,4967617.39
3608939,manhattan,10019,-8236368.82,4978345.60
209628,queens,11435,-8216342.71,4966936.07
2841125,manhattan,10017,-8233855.14,4975601.78
328609,manhattan,10013,-8238147.09,4970582.80
309681,manhattan,10016,-8236100.08,4974565.13
3630785,brooklyn,11223,-8235334.67,4952512.70
3799902,queens,11356,-8219687.60,4980192.21
4147590,queens,11375,-8220533.63,4969620.72
3157303,bronx,10469,-8221021.13,4993993.14
340868,bronx,10458,-8224814.47,4994053.84
71461,manhattan,10034,-8229848.66,4992860.75
3216936,queens,11432,-8214650.45,4970309.31
4382030,brooklyn,11204,-8236592.58,4955279.55
309020,brooklyn,11233,-8229380.78,4965486.38
3722380,queens,11420,-8215879.36,4963327.37
4321318,brooklyn,11222,-8232186.55,4972254.19
3928547,brooklyn,11210,-8232184.32,4956856.64
4327732,manhattan,10024,-8234384.00,4981303.84
4268135,brooklyn,11209,-8239900.99,4957634.43
4311997,queens,11354,-8220434.55,4979123.92
4105154,brooklyn,11203,-8229426.94,4959382.51
3516575,brooklyn,11214,-8236120.58,4950991.12
4178709,queens,11103,-8228004.28,4976468.62
2828780,queens,11004,-8205331.79,4974241.72
3814110,manhattan,10017,-8233605.87,4975960.74
242267,queens,11377,-8227094.65,4975913.44
153637,brooklyn,11225,-8232468.32,4963396.41
3812553,brooklyn,11222,-8232470.97,4973272.51
3466599,bronx,10474,-8224782.69,4983890.46
3250170,manhattan,10022,-8233778.76,4976904.21
326902,queens,11105,-8228206.47,4980833.73
4563554,brooklyn,11231,-8238009.23,4965352.58
4077805,bronx,10462,-8222664.95,4990055.21
3690565,queens,11435,-8216332.43,4966499.53
3423956,queens,11357,-8216682.42,4980981.41
3915071,queens,11373,-8225398.29,4974695.88
4615945,brooklyn,11206,-8231033.28,4967988.13
3314842,manhattan,10027,-8232999.71,4985193.98
4401201,queens,11436,-8215441.87,4965026.13
3374353,queens,11432,-8215220.98,4970707.63
147607,brooklyn,11210,-8231855.46,4958838.31
3761673,brooklyn,11232,-8238300.22,4961751.59
987822,staten island,10305,-8247202.01,4952917.07
4047163,queens,11434,-8212446.27,4963890.66
4108666,queens,11368,-8219577.39,4974591.56
3505422,brooklyn,11208,-8224304.02,4964022.31
4322869,brooklyn,11206,-8231249.24,4969808.11
3998526,queens,11102,-8229054.02,4978673.67
3876506,queens,11434,-8213448.14,4963358.78
4114764,brooklyn,11229,-8232252.67,4952749.31
3134414,queens,11411,-8207640.94,4966490.38
3143252,brooklyn,11226,-8233276.52,4961506.92
72325,manhattan,10034,-8229293.82,4992646.16
134659,brooklyn,11219,-8237009.80,4958850.88
4428017,bronx,10458,-8225935.96,4992017.38
4400777,manhattan,10035,-8230856.28,4983630.15
3391200,bronx,10456,-8227812.00,4986969.06
4454064,brooklyn,11218,-8235213.33,4959734.45
3237654,queens,11367,-8218108.12,4974370.37
191365,brooklyn,11201,-8235920.12,4967609.69
4209325,bronx,10456,-8228548.63,4987507.86
3287403,bronx,10452,-8229586.27,4988433.33
4120352,queens,11375,-8220315.44,4973035.70
75658,bronx,10451,-8229313.96,4985535.49
4505026,brooklyn,11218,-8234977.33,4958106.00
3948764,manhattan,10002,-8236553.61,4970497.49
3354144,brooklyn,11204,-8235957.92,4955576.62
3386637,manhattan,10065,-8232435.25,4977579.27
3499695,queens,11420,-8217756.76,4965328.51
3540973,brooklyn,11222,-8231504.16,4971109.07
4547313,brooklyn,11214,-8236239.69,4951344.08
4229931,queens,11377,-8227364.19,4976071.69
4134725,queens,11421,-8221106.48,4966343.77
3702279,queens,11433,-8214994.37,4966878.59
113204,bronx,10468,-8227928.49,4991987.97
58184,manhattan,00083,-8234228.68,4980723.91
318721,brooklyn,11224,-8237246.01,4949904.22
3748390,bronx,10469,-8220192.99,4994526.74
4337142,queens,11419,-8219006.32,4966108.00
3515652,queens,11422,-8208019.09,4964584.90
4066519,queens,11364,-8210552.16,4975431.00
3986816,bronx,10465,-8217646.00,4989377.99
3156979,queens,11435,-8216478.42,4966925.49
4310611,manhattan,10037,-8230329.74,4984970.30
3919729,brooklyn,11226,-8233226.27,4960342.43
3285360,brooklyn,11232,-8238292.67,4961745.91
4243784,manhattan,10038,-8237824.88,4969427.17
215820,queens,11385,-8226658.06,4968264.17
3989536,brooklyn,11212,-8229003.93,4961585.19
3017590,queens,11426,-8206821.44,4973469.05
2823392,manhattan,10022,-8234565.80,4977342.17
3872257,manhattan,10009,-8234835.40,4972567.67
3853597,queens,11421,-8222157.78,4967064.02
4368554,queens,11372,-8226020.56,4976194.99
3478401,bronx,10468,-8226164.17,4992124.68
4576158,staten island,10308,-8254844.52,4947767.13
4351936,manhattan,10027,-8233237.41,4985536.01
4420413,bronx,10456,-8227856.22,4988689.34
3558508,queens,11429,-8208079.87,4970088.32
3424935,queens,11365,-8213924.59,4974140.49
3983458,queens,11355,-8217540.25,4975666.41
3739359,brooklyn,11207,-8225848.02,4963017.42
3885095,queens,11427,-8209016.51,4972763.19
2851574,manhattan,10023,-8235859.83,4980742.78
289881,staten island,10305,-8245553.28,4955317.54
203093,queens,11691,-8210872.64,4953865.18
277151,queens,11106,-8229674.83,4977508.00
300802,staten island,10304,-8248464.98,4952840.09
3346403,staten island,10304,-8250327.17,4950593.92
4267424,staten island,10314,-8256545.48,4949967.78
3614159,queens,11385,-8221859.44,4969014.23
3801556,brooklyn,11231,-8237725.81,4964596.20
4344116,brooklyn,11226,-8231682.27,4959542.56
222275,queens,11422,-8207794.71,4964898.91
4389846,brooklyn,11226,-8232993.62,4959971.68
1758,manhattan,10006,-8239243.17,4969399.59
3278041,brooklyn,11207,-8224731.21,4963238.95
262093,queens,11363,-8209175.95,4977793.50
4455338,manhattan,10019,-8235433.74,4977048.53
3563904,brooklyn,11216,-8230701.55,4965396.62
3668328,queens,11379,-8224094.29,4970075.98
283795,queens,11370,-8225751.92,4976549.99
3856094,bronx,10460,-8223571.98,4988740.55
3276518,manhattan,10018,-8236026.73,4975967.84
122259,brooklyn,11214,-8236197.96,4953744.61
196866,brooklyn,11211,-8231398.40,4969901.57
4404316,brooklyn,11214,-8237079.04,4952417.70
4174907,queens,11436,-8214701.04,4966180.81
4402157,queens,11422,-8208616.87,4963393.56
3418184,brooklyn,11232,-8237524.32,4962737.12
4364851,brooklyn,11215,-8237110.66,4963212.17
3982698,bronx,10457,-8227040.25,4988899.46
3264775,manhattan,10002,-8236559.58,4971632.14
4494822,brooklyn,11212,-8228019.86,4963679.60
4166485,manhattan,10016,-8234539.84,4974902.47
3489147,manhattan,10013,-8237389.62,4970446.82
4016411,queens,11419,-8216768.80,4967473.94
3754675,queens,11419,-8218369.13,4966681.13
4303510,brooklyn,11204,-8236237.47,4955934.17
3837142,bronx,10454,-8229463.68,4984086.80
3544029,brooklyn,11211,-8230793.94,4970026.05
49157,manhattan,10128,-8231849.91,4979770.08
3887209,brooklyn,11214,-8237120.90,4952702.25
4058550,manhattan,10013,-8238523.97,4971672.21
3830632,manhattan,10013,-8237830.45,4970503.36
2826451,queens,11385,-8223213.42,4968814.24
4071444,manhattan,10022,-8234460.81,4977533.24
3715969,queens,11432,-8215184.72,4969222.17
4489515,brooklyn,11234,-8229683.53,4958524.79
4576983,queens,11377,-8226908.89,4977836.30
3102616,queens,11103,-8227458.30,4978311.14
3858937,brooklyn,11223,-8233429.99,4954818.67
3588303,queens,11419,-8217158.86,4967135.08
4076152,queens,11413,-8209883.69,4962576.72
3381841,manhattan,10002,-8236806.28,4970406.62
3466712,brooklyn,11218,-8234606.08,4959892.90
4293415,queens,11367,-8217169.11,4973899.10
3716756,queens,11378,-8227476.18,4970349.15
153972,brooklyn,11213,-8231823.67,4963745.71
3781809,bronx,10462,-8222912.52,4991004.16
3134783,brooklyn,11235,-8232996.41,4951324.50
117537,brooklyn,11235,-8230940.46,4951989.95
3288467,queens,11356,-8219704.42,4979742.34
159527,brooklyn,11232,-8237486.24,4962307.38
296806,staten island,10305,-8245357.03,4954051.12
4074411,brooklyn,11236,-8226688.48,4958845.16
3562453,queens,11373,-8223079.50,4973205.38
1009565,queens,11434,-8214186.40,4965723.06
4364972,brooklyn,11236,-8226975.13,4960753.24
3343544,brooklyn,11237,-8228554.84,4968016.66
4458856,brooklyn,11215,-8235430.40,4962440.69
3090193,queens,11367,-8219582.63,4971929.66
258153,queens,11373,-8224447.39,4974055.02
298717,staten island,10314,-8255722.99,4954573.84
172584,brooklyn,11213,-8231460.02,4964508.09
4432578,bronx,10460,-8224437.60,4988460.39
4056454,bronx,10459,-8225652.10,4985665.01
4210568,bronx,10451,-8229764.24,4984292.70
3844722,manhattan,10001,-8236609.27,4974917.75
104946,bronx,10469,-8220509.21,4993243.12
3557038,queens,11378,-8227136.43,4971143.29
3776327,brooklyn,11210,-8231991.74,4959172.58
3184019,queens,11354,-8218511.65,4977585.22
3312902,manhattan,10036,-8237770.50,4977303.52
4561551,brooklyn,11234,-8229133.06,4958380.15
115323,brooklyn,11224,-8236608.88,4949665.62
3724797,queens,11428,-8209959.39,4970547.13
3855661,manhattan,10011,-8237124.24,4973719.28
3723495,staten island,10309,-8262291.79,4946160.88
3442880,queens,11377,-8227453.25,4976313.72
3359524,brooklyn,11209,-8241035.69,4955941.65
4240764,bronx,10457,-8225928.73,4991010.04
3905645,brooklyn,11203,-8229927.32,4962851.59
207802,queens,11421,-8221185.28,4967261.42
4547797,brooklyn,11221,-8229906.06,4967653.80
3928479,manhattan,10013,-8237701.76,4970898.45
3711612,brooklyn,11204,-8235712.71,4955380.29
4563180,queens,11418,-8217184.02,4968370.77
3622751,bronx,10462,-8222170.58,4987974.99
3356706,bronx,10475,-8218910.96,4993004.61
3652422,queens,11372,-8225284.19,4975427.04
4430986,queens,11422,-8208098.57,4964110.81
3259551,queens,11428,-8209856.23,4970604.76
3483678,bronx,10459,-8225577.96,4985972.60
4319835,staten island,10306,-8247792.43,4949307.70
4047300,queens,11106,-8229377.96,4976228.49
4578903,brooklyn,11209,-8241618.65,4956345.82
3903290,brooklyn,11220,-8239012.66,4960845.67
3619972,bronx,10460,-8224800.06,4988856.20
3148646,manhattan,10016,-8235511.59,4974356.52
3754441,manhattan,10065,-8234179.73,4977617.31
3625398,queens,11102,-8229048.45,4979058.36
3896519,manhattan,10018,-8236711.69,4976228.05
3366452,manhattan,10021,-8233508.32,4978831.24
216583,queens,11385,-8222375.30,4968693.26
4508627,manhattan,10025,-8234085.66,4982481.93
4312391,bronx,10451,-8229927.32,4985903.60
4542849,bronx,10462,-8222715.04,4990346.30
4092451,brooklyn,11212,-8227771.62,4961823.19
296462,staten island,10306,-8250195.93,4950434.78
3949407,queens,11374,-8222568.10,4972734.54
293136,staten island,10314,-8257907.69,4953093.79
50260,manhattan,10028,-8232006.42,4979486.52
3308337,queens,11101,-8229843.82,4973705.19
109977,bronx,10467,-8223348.67,4994458.32
3973552,manhattan,10011,-8238211.16,4975007.38
4484251,brooklyn,11222,-8231493.03,4971093.79
3266490,brooklyn,11207,-8225989.22,4964888.22
2836957,manhattan,10002,-8234847.00,4971063.12
336180,brooklyn,11232,-8238098.90,4961991.19
3920024,brooklyn,11233,-8229381.30,4965486.46
4428859,brooklyn,11221,-8229658.04,4966546.07
3768120,manhattan,10022,-8233668.21,4976351.93
3676205,queens,11370,-8224760.43,4977765.31
3884770,manhattan,10034,-8228805.33,4992708.61
4550410,bronx,10468,-8226476.97,4993191.45
236249,queens,11365,-8212967.26,4973601.96
4021390,brooklyn,11229,-8233312.55,4955003.43
4398991,queens,11435,-8217482.36,4969242.29
3989403,brooklyn,11213,-8230900.81,4963677.84
4519693,brooklyn,11249,-8233305.31,4968115.87
203096,queens,11691,-8211779.48,4952936.43
3918592,queens,11004,-8205744.83,4975263.34
3189586,staten island,10309,-8260149.24,4945075.73
4241751,queens,11430,-8211744.95,4961756.87
